lat, long, log10(Mo_nk), log10(Mo_zeng), log10(Mo_abm)
33.1,-114.6,15.102,15.114,14.802
33.1,-114.5,15.029,15.096,14.707
33.1,-114.4,15.191,15.084,14.634
33.1,-114.3,14.163,15.076,14.553
33.1,-114.2,-1000,15.071,14.462
33.1,-114.1,-1000,15.069,14.359
33.1,-114,-1000,15.069,14.242
33.1,-113.9,-1000,15.069,14.1
33.1,-113.8,-1000,15.068,13.965
33.1,-113.7,-1000,15.019,13.866
33.1,-113.6,-1000,15.036,13.768
33.1,-113.5,-1000,15,13.67
33.2,-119.5,14.739,14.69,14.381
33.2,-119.4,14.694,14.408,14.395
33.2,-119.3,14.675,13.627,14.397
33.2,-119.2,14.659,14.174,14.504
33.2,-119.1,14.663,14.475,14.679
33.2,-119,14.677,14.616,14.883
33.2,-118.9,14.703,14.694,15.234
33.2,-118.8,14.775,14.739,15.394
33.2,-118.7,14.907,14.77,15.321
33.2,-118.6,14.835,14.788,14.932
33.2,-118.5,14.644,14.799,14.951
33.2,-118.4,14.557,14.805,14.912
33.2,-118.3,14.832,14.809,14.927
33.2,-118.2,14.811,14.812,14.996
33.2,-118.1,15.112,14.816,15.118
33.2,-118,14.48,14.819,15.292
33.2,-117.9,14.269,14.823,15.299
33.2,-117.8,14.231,14.825,14.924
33.2,-117.7,14.399,14.827,14.958
33.2,-117.6,13.865,14.828,14.966
33.2,-117.5,14.793,14.828,14.884
33.2,-117.4,14.869,14.826,14.933
33.2,-117.3,14.871,14.824,14.928
33.2,-117.2,14.845,14.824,14.898
33.2,-117.1,14.843,14.825,14.813
33.2,-117,14.827,14.893,15.082
33.2,-116.9,15.026,14.949,15.134
33.2,-116.8,15.2,14.979,15.132
33.2,-116.7,15.357,14.977,15.098
33.2,-116.6,15.051,14.941,15.099
33.2,-116.5,15.094,14.884,15.178
33.2,-116.4,15.149,14.92,15.174
33.2,-116.3,15.167,15.044,15.178
33.2,-116.2,15.466,14.884,15.569
33.2,-116.1,15.848,15.273,15.509
33.2,-116,15.884,15.263,15.508
33.2,-115.9,15.613,15.301,15.618
33.2,-115.8,15.608,15.348,15.816
33.2,-115.7,15.412,15.376,15.822
33.2,-115.6,14.895,15.098,15.665
33.2,-115.5,14.852,15.133,15.689
33.2,-115.4,14.786,15.188,15.646
33.2,-115.3,14.81,15.234,15.311
33.2,-115.2,14.851,15.254,15.108
33.2,-115.1,14.913,15.251,14.883
33.2,-115,15.035,15.234,14.783
33.2,-114.9,15.074,15.208,14.767
33.2,-114.8,15.071,15.18,14.734
33.2,-114.7,15.031,15.153,14.683
33.2,-114.6,14.965,15.129,14.628
33.2,-114.5,15.187,15.108,14.569
33.2,-114.4,15.202,15.092,14.506
33.2,-114.3,14.891,15.08,14.435
33.2,-114.2,-1000,15.071,14.356
33.2,-114.1,-1000,15.065,14.266
33.2,-114,-1000,15.061,14.16
33.2,-113.9,-1000,15.058,14.04
33.2,-113.8,-1000,15.055,13.902
33.2,-113.7,-1000,15.048,13.797
33.2,-113.6,-1000,14.979,13.705
33.2,-113.5,-1000,14.996,13.614
33.3,-119.8,14.637,14.842,14.349
33.3,-119.7,14.638,14.634,14.419
33.3,-119.6,14.63,14.302,14.477
33.3,-119.5,14.499,14.087,14.523
33.3,-119.4,14.46,14.427,14.56
33.3,-119.3,14.458,14.602,14.589
33.3,-119.2,14.469,14.7,14.636
33.3,-119.1,14.484,14.756,14.704
33.3,-119,14.507,14.788,14.862
33.3,-118.9,14.579,14.804,15.065
33.3,-118.8,14.657,14.809,15.054
33.3,-118.7,14.712,14.808,15.256
33.3,-118.6,14.765,14.805,15.28
33.3,-118.5,14.807,14.801,15.114
33.3,-118.4,14.946,14.804,14.976
33.3,-118.3,15.012,14.808,14.854
33.3,-118.2,14.676,14.812,14.772
33.3,-118.1,15.072,14.816,14.821
33.3,-118,15.08,14.82,14.825
33.3,-117.9,14.117,14.824,15.006
33.3,-117.8,13.358,14.827,15.189
33.3,-117.7,14.195,14.829,15.193
33.3,-117.6,14.494,14.829,15.111
33.3,-117.5,14.936,14.829,14.603
33.3,-117.4,14.865,14.828,14.596
33.3,-117.3,14.851,14.828,14.766
33.3,-117.2,14.841,14.831,14.482
33.3,-117.1,14.581,14.84,14.969
33.3,-117,14.856,14.922,14.899
33.3,-116.9,15.512,14.983,15.132
33.3,-116.8,15.597,15.012,15.102
33.3,-116.7,15.163,15.005,15.103
33.3,-116.6,15.003,14.973,15.203
33.3,-116.5,15.064,14.933,15.267
33.3,-116.4,15.16,14.946,15.195
33.3,-116.3,15.463,15.565,15.167
33.3,-116.2,15.741,15.514,15.448
33.3,-116.1,15.839,15.446,15.462
33.3,-116,15.654,15.356,15.548
33.3,-115.9,15.63,15.369,15.715
33.3,-115.8,15.508,15.413,15.871
33.3,-115.7,14.7,15.386,15.711
33.3,-115.6,15.128,15.311,15.805
33.3,-115.5,14.797,15.265,15.816
33.3,-115.4,14.759,15.258,15.654
33.3,-115.3,14.779,15.268,15.453
33.3,-115.2,14.874,15.267,15.247
33.3,-115.1,14.92,15.255,14.977
33.3,-115,14.977,15.236,14.721
33.3,-114.9,15.012,15.211,14.562
33.3,-114.8,15.068,15.184,14.509
33.3,-114.7,15.045,15.158,14.489
33.3,-114.6,14.882,15.134,14.464
33.3,-114.5,15.181,15.112,14.416
33.3,-114.4,15.191,15.094,14.363
33.3,-114.3,15.134,15.08,14.304
33.3,-114.2,13.407,15.068,14.235
33.3,-114.1,-1000,15.059,14.159
33.3,-114,-1000,15.052,14.071
33.3,-113.9,-1000,15.047,13.965
33.3,-113.8,-1000,15.042,13.845
33.3,-113.7,-1000,15.036,13.702
33.3,-113.6,-1000,14.945,13.619
33.3,-113.5,-1000,14.992,13.538
33.3,-113.4,-1000,14.954,13.456
33.4,-120.1,14.61,14.831,14.214
33.4,-120,14.63,14.822,14.281
33.4,-119.9,14.636,14.619,14.356
33.4,-119.8,14.639,14.356,14.44
33.4,-119.7,14.63,14.431,14.53
33.4,-119.6,14.539,14.592,14.61
33.4,-119.5,14.511,14.697,14.677
33.4,-119.4,14.499,14.765,14.733
33.4,-119.3,14.474,14.804,14.787
33.4,-119.2,14.46,14.826,14.869
33.4,-119.1,14.44,14.836,15.079
33.4,-119,14.461,14.841,15.254
33.4,-118.9,14.479,14.84,15.286
33.4,-118.8,14.754,14.838,15.364
33.4,-118.7,14.782,14.834,15.236
33.4,-118.6,15.041,14.828,15.22
33.4,-118.5,14.91,14.82,15.03
33.4,-118.4,15.155,14.813,14.85
33.4,-118.3,15.595,14.807,14.668
33.4,-118.2,15.435,14.811,14.428
33.4,-118.1,15.057,14.816,14.417
33.4,-118,14.817,14.82,14.45
33.4,-117.9,14.734,14.825,15.005
33.4,-117.8,14.55,14.829,14.998
33.4,-117.7,14.597,14.831,14.946
33.4,-117.6,14.959,14.831,14.024
33.4,-117.5,14.99,14.831,14.021
33.4,-117.4,14.945,14.831,14.271
33.4,-117.3,14.932,14.832,14.494
33.4,-117.2,14.921,14.838,14.655
33.4,-117.1,14.441,14.886,14.984
33.4,-117,15.368,14.965,15.461
33.4,-116.9,15.017,15.006,15.282
33.4,-116.8,14.451,14.999,15.285
33.4,-116.7,14.759,14.947,15.278
33.4,-116.6,14.894,14.886,15.291
33.4,-116.5,14.978,14.841,15.246
33.4,-116.4,15.416,15.518,15.167
33.4,-116.3,15.527,15.521,15.167
33.4,-116.2,15.331,15.475,15.366
33.4,-116.1,15.527,15.424,15.466
33.4,-116,15.564,15.36,15.537
33.4,-115.9,15.565,15.349,15.615
33.4,-115.8,15.131,15.375,15.612
33.4,-115.7,15.253,15.516,16.141
33.4,-115.6,15.119,15.412,16.138
33.4,-115.5,14.931,15.328,15.922
33.4,-115.4,14.792,15.285,15.666
33.4,-115.3,14.863,15.272,15.43
33.4,-115.2,14.885,15.261,15.244
33.4,-115.1,14.914,15.244,15.044
33.4,-115,14.912,15.224,14.818
33.4,-114.9,15.005,15.201,14.599
33.4,-114.8,15.06,15.177,14.412
33.4,-114.7,15.061,15.152,14.317
33.4,-114.6,14.945,15.13,14.278
33.4,-114.5,15.139,15.109,14.242
33.4,-114.4,15.187,15.09,14.206
33.4,-114.3,15.188,15.075,14.162
33.4,-114.2,14.684,15.062,14.113
33.4,-114.1,-1000,15.051,14.054
33.4,-114,-1000,15.042,13.974
33.4,-113.9,-1000,15.035,13.881
33.4,-113.8,-1000,15.029,13.775
33.4,-113.7,-1000,15.022,13.65
33.4,-113.6,-1000,15.01,13.503
33.4,-113.5,-1000,14.985,13.441
33.4,-113.4,-1000,14.95,13.379
33.5,-120.4,14.477,14.859,14.12
33.5,-120.3,14.57,14.839,14.144
33.5,-120.2,14.563,14.791,14.199
33.5,-120.1,14.561,14.604,14.269
33.5,-120,14.56,14.472,14.348
33.5,-119.9,14.554,14.591,14.435
33.5,-119.8,14.547,14.691,14.529
33.5,-119.7,14.51,14.759,14.638
33.5,-119.6,14.486,14.805,14.741
33.5,-119.5,14.471,14.834,14.828
33.5,-119.4,14.424,14.852,14.912
33.5,-119.3,14.407,14.863,14.961
33.5,-119.2,14.391,14.869,14.988
33.5,-119.1,14.425,14.873,15.152
33.5,-119,14.482,14.874,15.27
33.5,-118.9,14.497,14.873,15.268
33.5,-118.8,14.765,14.868,15.019
33.5,-118.7,14.935,14.862,15.015
33.5,-118.6,14.691,14.853,14.954
33.5,-118.5,14.65,14.842,14.916
33.5,-118.4,15.3,14.831,14.768
33.5,-118.3,15.096,14.821,14.521
33.5,-118.2,15.215,14.812,14.52
33.5,-118.1,15.032,14.816,14.659
33.5,-118,14.859,14.822,14.825
33.5,-117.9,14.775,14.827,14.832
33.5,-117.8,14.686,14.832,14.796
33.5,-117.7,14.954,14.834,14.367
33.5,-117.6,14.973,14.834,14.366
33.5,-117.5,15.006,14.832,13.928
33.5,-117.4,15.019,14.83,14.425
33.5,-117.3,14.945,14.827,14.646
33.5,-117.2,15.025,14.885,14.967
33.5,-117.1,14.868,14.97,15.516
33.5,-117,14.465,15.002,15.485
33.5,-116.9,14.3,14.973,15.507
33.5,-116.8,14.477,14.846,15.302
33.5,-116.7,14.521,14.609,15.221
33.5,-116.6,15.215,14.299,15.26
33.5,-116.5,15.296,15.413,15.393
33.5,-116.4,15.272,15.469,15.402
33.5,-116.3,15.394,15.486,15.395
33.5,-116.2,15.395,15.431,15.462
33.5,-116.1,15.432,15.368,15.486
33.5,-116,15.457,15.428,15.493
33.5,-115.9,15.22,15.311,15.582
33.5,-115.8,15.304,15.608,16.043
33.5,-115.7,15.123,15.524,16.037
33.5,-115.6,15.092,15.418,15.831
33.5,-115.5,14.984,15.327,15.682
33.5,-115.4,14.804,15.272,15.595
33.5,-115.3,14.853,15.252,15.43
33.5,-115.2,14.874,15.236,15.237
33.5,-115.1,14.853,15.219,15.065
33.5,-115,14.907,15.201,14.89
33.5,-114.9,14.992,15.181,14.7
33.5,-114.8,15.02,15.159,14.516
33.5,-114.7,15.063,15.138,14.367
33.5,-114.6,15.12,15.117,14.245
33.5,-114.5,15.164,15.098,14.141
33.5,-114.4,15.174,15.08,14.045
33.5,-114.3,15.178,15.065,14.022
33.5,-114.2,14.999,15.051,13.991
33.5,-114.1,-1000,15.04,13.946
33.5,-114,-1000,15.03,13.879
33.5,-113.9,-1000,15.022,13.8
33.5,-113.8,-1000,15.015,13.709
33.5,-113.7,-1000,15.008,13.602
33.5,-113.6,-1000,14.998,13.48
33.5,-113.5,-1000,14.976,13.329
33.5,-113.4,-1000,14.944,13.287
33.6,-120.7,14.653,14.873,14.025
33.6,-120.6,14.481,14.85,14.109
33.6,-120.5,14.511,14.828,14.168
33.6,-120.4,14.611,14.81,14.17
33.6,-120.3,14.581,14.584,14.194
33.6,-120.2,14.567,14.606,14.261
33.6,-120.1,14.557,14.68,14.337
33.6,-120,14.542,14.744,14.42
33.6,-119.9,14.528,14.793,14.509
33.6,-119.8,14.513,14.825,14.608
33.6,-119.7,14.485,14.848,14.73
33.6,-119.6,14.436,14.865,14.863
33.6,-119.5,14.38,14.879,14.985
33.6,-119.4,14.31,14.891,15.085
33.6,-119.3,14.195,14.9,15.117
33.6,-119.2,14.212,14.907,15.105
33.6,-119.1,14.249,14.911,15.059
33.6,-119,14.35,14.911,15.061
33.6,-118.9,14.408,14.908,14.964
33.6,-118.8,14.199,14.902,15.05
33.6,-118.7,14.137,14.893,15.064
33.6,-118.6,14.502,14.881,14.988
33.6,-118.5,15.244,14.867,15.034
33.6,-118.4,15.207,14.852,14.882
33.6,-118.3,15.039,14.837,14.65
33.6,-118.2,15.235,14.825,14.473
33.6,-118.1,15.248,14.818,14.612
33.6,-118,15.208,14.823,14.702
33.6,-117.9,15.132,14.83,14.72
33.6,-117.8,14.869,14.836,14.567
33.6,-117.7,14.632,14.841,14.566
33.6,-117.6,15.067,14.852,14.586
33.6,-117.5,15.084,14.864,14.54
33.6,-117.4,15.065,14.881,14.735
33.6,-117.3,15.217,14.911,14.959
33.6,-117.2,14.96,14.968,15.398
33.6,-117.1,14.431,15.009,15.395
33.6,-117,14.374,15.002,15.631
33.6,-116.9,14.648,14.907,15.659
33.6,-116.8,14.65,15.059,15.394
33.6,-116.7,15.005,15.312,15.337
33.6,-116.6,15.303,15.33,15.576
33.6,-116.5,15.275,15.377,15.581
33.6,-116.4,15.319,15.441,15.547
33.6,-116.3,15.34,15.476,15.504
33.6,-116.2,15.349,15.41,15.511
33.6,-116.1,15.332,15.328,15.46
33.6,-116,15.308,15.472,15.348
33.6,-115.9,15.394,15.423,15.65
33.6,-115.8,14.964,15.527,15.642
33.6,-115.7,14.766,15.467,15.743
33.6,-115.6,14.777,15.382,15.664
33.6,-115.5,14.912,15.3,15.574
33.6,-115.4,14.804,15.242,15.459
33.6,-115.3,14.811,15.217,15.34
33.6,-115.2,14.814,15.201,15.207
33.6,-115.1,14.843,15.187,15.067
33.6,-115,14.918,15.171,14.917
33.6,-114.9,14.943,15.154,14.755
33.6,-114.8,15.001,15.135,14.581
33.6,-114.7,15.022,15.117,14.436
33.6,-114.6,15.07,15.099,14.32
33.6,-114.5,15.167,15.081,14.213
33.6,-114.4,15.176,15.065,14.111
33.6,-114.3,15.151,15.05,14.013
33.6,-114.2,15.048,15.037,13.917
33.6,-114.1,14.243,15.026,13.855
33.6,-114,-1000,15.016,13.804
33.6,-113.9,-1000,15.007,13.74
33.6,-113.8,-1000,15,13.665
33.6,-113.7,-1000,14.993,13.578
33.6,-113.6,-1000,14.983,13.476
33.6,-113.5,-1000,14.964,13.352
33.6,-113.4,-1000,14.932,13.203
33.7,-121,14.738,14.94,13.641
33.7,-120.9,14.723,14.865,13.819
33.7,-120.8,14.715,14.824,13.975
33.7,-120.7,14.518,14.804,14.064
33.7,-120.6,14.495,14.79,14.183
33.7,-120.5,14.603,14.623,14.29
33.7,-120.4,14.622,14.677,14.252
33.7,-120.3,14.543,14.727,14.296
33.7,-120.2,14.582,14.767,14.362
33.7,-120.1,14.559,14.798,14.423
33.7,-120,14.529,14.824,14.486
33.7,-119.9,14.536,14.846,14.566
33.7,-119.8,14.531,14.865,14.66
33.7,-119.7,14.494,14.883,14.793
33.7,-119.6,14.416,14.901,14.981
33.7,-119.5,14.33,14.917,15.146
33.7,-119.4,14.069,14.93,15.265
33.7,-119.3,14.034,14.941,15.292
33.7,-119.2,14.187,14.948,15.252
33.7,-119.1,14.251,14.952,15.047
33.7,-119,14.359,14.952,14.836
33.7,-118.9,14.604,14.948,14.907
33.7,-118.8,14.542,14.941,15.016
33.7,-118.7,14.115,14.929,15.104
33.7,-118.6,14.637,14.914,15.211
33.7,-118.5,14.871,14.896,15.255
33.7,-118.4,14.902,14.876,14.684
33.7,-118.3,15.257,14.857,14.943
33.7,-118.2,14.59,14.839,14.755
33.7,-118.1,14.995,14.829,14.636
33.7,-118,15.449,14.827,14.636
33.7,-117.9,15.22,14.837,14.723
33.7,-117.8,15.359,14.855,14.747
33.7,-117.7,15.136,14.878,14.768
33.7,-117.6,15.227,14.903,14.794
33.7,-117.5,15.036,14.929,14.929
33.7,-117.4,15.26,14.954,14.797
33.7,-117.3,14.769,14.982,15.279
33.7,-117.2,14.276,15.032,15.272
33.7,-117.1,14.11,15.016,15.222
33.7,-117,14.432,14.99,15.416
33.7,-116.9,15.479,15.133,15.498
33.7,-116.8,15.186,15.282,15.297
33.7,-116.7,14.991,15.296,15.681
33.7,-116.6,15.217,15.313,15.683
33.7,-116.5,15.174,15.37,15.594
33.7,-116.4,15.182,15.439,15.546
33.7,-116.3,15.214,15.496,15.513
33.7,-116.2,15.059,15.436,15.466
33.7,-116.1,15.65,15.496,15.338
33.7,-116,15.567,15.465,15.34
33.7,-115.9,15.213,15.455,15.449
33.7,-115.8,14.6,15.438,15.472
33.7,-115.7,14.214,15.4,15.554
33.7,-115.6,14.391,15.338,15.502
33.7,-115.5,14.881,15.272,15.435
33.7,-115.4,14.797,15.218,15.354
33.7,-115.3,14.667,15.187,15.261
33.7,-115.2,14.776,15.168,15.153
33.7,-115.1,14.857,15.153,15.034
33.7,-115,14.883,15.138,14.906
33.7,-114.9,14.916,15.123,14.77
33.7,-114.8,14.958,15.107,14.624
33.7,-114.7,14.989,15.091,14.47
33.7,-114.6,15.027,15.075,14.353
33.7,-114.5,15.108,15.06,14.251
33.7,-114.4,15.115,15.046,14.152
33.7,-114.3,15.043,15.032,14.057
33.7,-114.2,15.037,15.02,13.962
33.7,-114.1,14.79,15.01,13.871
33.7,-114,-1000,15,13.783
33.7,-113.9,-1000,14.991,13.723
33.7,-113.8,-1000,14.984,13.656
33.7,-113.7,-1000,14.977,13.58
33.7,-113.6,-1000,14.969,13.494
33.7,-113.5,-1000,14.951,13.396
33.7,-113.4,-1000,14.887,13.283
33.7,-113.3,-1000,14.905,13.154
33.8,-121.1,14.866,14.952,13.864
33.8,-121,14.826,14.86,13.967
33.8,-120.9,14.809,14.789,14.067
33.8,-120.8,14.691,14.758,14.216
33.8,-120.7,14.642,14.751,14.3
33.8,-120.6,14.689,14.705,14.333
33.8,-120.5,14.674,14.737,14.45
33.8,-120.4,14.67,14.764,14.44
33.8,-120.3,14.68,14.787,14.497
33.8,-120.2,14.63,14.809,14.506
33.8,-120.1,14.592,14.831,14.533
33.8,-120,14.606,14.853,14.546
33.8,-119.9,14.609,14.875,14.595
33.8,-119.8,14.61,14.897,14.647
33.8,-119.7,14.54,14.919,14.802
33.8,-119.6,14.439,14.939,15.033
33.8,-119.5,14.122,14.957,15.305
33.8,-119.4,14.072,14.972,15.428
33.8,-119.3,14.146,14.984,15.393
33.8,-119.2,14.303,14.993,15.241
33.8,-119.1,14.191,14.997,14.824
33.8,-119,14.566,14.997,14.801
33.8,-118.9,14.724,14.993,14.895
33.8,-118.8,14.816,14.984,14.974
33.8,-118.7,14.61,14.971,15.187
33.8,-118.6,14.834,14.953,15.451
33.8,-118.5,14.6,14.931,15.451
33.8,-118.4,15.219,14.906,14.84
33.8,-118.3,15.621,14.88,14.809
33.8,-118.2,15.378,14.856,14.921
33.8,-118.1,15.501,14.839,14.671
33.8,-118,15.299,14.836,14.677
33.8,-117.9,15.441,14.85,14.678
33.8,-117.8,15.189,14.878,14.663
33.8,-117.7,14.808,14.912,14.672
33.8,-117.6,15.458,14.952,15.021
33.8,-117.5,15.365,14.989,15.387
33.8,-117.4,15.22,15.019,15.168
33.8,-117.3,15.197,15.046,15.192
33.8,-117.2,15.245,15.092,15.495
33.8,-117.1,15.157,15.023,15.579
33.8,-117,15.804,14.993,15.31
33.8,-116.9,15.528,15.232,15.36
33.8,-116.8,15.409,15.234,15.584
33.8,-116.7,15.171,15.27,15.683
33.8,-116.6,14.899,15.302,15.734
33.8,-116.5,14.858,15.368,15.689
33.8,-116.4,15.088,15.439,15.516
33.8,-116.3,15.059,15.472,15.482
33.8,-116.2,15.891,15.54,15.369
33.8,-116.1,15.686,15.468,15.37
33.8,-116,15.351,15.43,15.387
33.8,-115.9,15.036,15.414,15.384
33.8,-115.8,14.552,15.394,15.376
33.8,-115.7,14.366,15.358,15.366
33.8,-115.6,14.446,15.31,15.325
33.8,-115.5,14.594,15.254,15.299
33.8,-115.4,14.771,15.203,15.249
33.8,-115.3,14.555,15.167,15.182
33.8,-115.2,14.735,15.141,15.086
33.8,-115.1,14.839,15.122,14.981
33.8,-115,14.856,15.106,14.867
33.8,-114.9,14.895,15.091,14.747
33.8,-114.8,14.928,15.077,14.623
33.8,-114.7,14.978,15.063,14.5
33.8,-114.6,15.005,15.049,14.379
33.8,-114.5,15.028,15.036,14.265
33.8,-114.4,15.067,15.023,14.172
33.8,-114.3,15.064,15.012,14.081
33.8,-114.2,15.015,15.001,13.991
33.8,-114.1,14.911,14.991,13.904
33.8,-114,13.606,14.982,13.814
33.8,-113.9,-1000,14.974,13.747
33.8,-113.8,-1000,14.967,13.68
33.8,-113.7,-1000,14.96,13.609
33.8,-113.6,-1000,14.953,13.533
33.8,-113.5,-1000,14.94,13.451
33.8,-113.4,-1000,14.826,13.359
33.8,-113.3,-1000,14.808,13.257
33.9,-121.2,14.949,14.789,14.056
33.9,-121.1,14.914,14.645,14.187
33.9,-121,14.883,14.622,14.318
33.9,-120.9,14.855,14.731,14.442
33.9,-120.8,14.835,14.722,14.593
33.9,-120.7,14.843,14.73,14.732
33.9,-120.6,14.833,14.745,14.95
33.9,-120.5,14.814,14.762,15.047
33.9,-120.4,14.8,14.782,14.982
33.9,-120.3,14.732,14.805,14.504
33.9,-120.2,14.699,14.829,14.513
33.9,-120.1,14.736,14.854,14.543
33.9,-120,14.737,14.88,14.549
33.9,-119.9,14.729,14.905,14.594
33.9,-119.8,14.698,14.931,14.646
33.9,-119.7,14.669,14.955,14.803
33.9,-119.6,14.498,14.979,15.036
33.9,-119.5,14.456,15,15.313
33.9,-119.4,14.24,15.017,15.434
33.9,-119.3,14.27,15.031,15.406
33.9,-119.2,14.548,15.041,15.364
33.9,-119.1,14.471,15.046,14.861
33.9,-119,14.812,15.047,14.799
33.9,-118.9,14.559,15.042,14.894
33.9,-118.8,14.93,15.032,14.971
33.9,-118.7,14.579,15.017,15.182
33.9,-118.6,14.861,14.997,15.449
33.9,-118.5,14.548,14.972,15.451
33.9,-118.4,15.299,14.943,15.055
33.9,-118.3,15.459,14.91,14.999
33.9,-118.2,14.905,14.878,14.977
33.9,-118.1,15.505,14.853,14.98
33.9,-118,15.088,14.844,14.889
33.9,-117.9,14.684,14.861,14.731
33.9,-117.8,14.829,14.901,14.723
33.9,-117.7,14.541,14.95,15.02
33.9,-117.6,15.181,15.002,15.387
33.9,-117.5,15.295,15.049,15.38
33.9,-117.4,15.325,15.085,15.272
33.9,-117.3,15.377,15.114,15.592
33.9,-117.2,15.442,15.162,15.697
33.9,-117.1,15.551,15.227,15.608
33.9,-117,15.592,15.206,15.36
33.9,-116.9,15.426,15.138,15.36
33.9,-116.8,15.101,15.155,15.546
33.9,-116.7,15.269,15.223,15.742
33.9,-116.6,14.858,15.287,15.882
33.9,-116.5,14.954,15.367,15.834
33.9,-116.4,15.709,15.65,15.501
33.9,-116.3,15.441,15.603,15.382
33.9,-116.2,15.505,15.533,15.381
33.9,-116.1,15.271,15.46,15.39
33.9,-116,14.962,15.407,15.35
33.9,-115.9,14.956,15.378,15.265
33.9,-115.8,14.857,15.354,15.197
33.9,-115.7,14.786,15.321,15.145
33.9,-115.6,14.817,15.277,15.151
33.9,-115.5,14.977,15.229,15.195
33.9,-115.4,14.845,15.183,15.16
33.9,-115.3,14.814,15.145,15.102
33.9,-115.2,14.697,15.116,15.015
33.9,-115.1,14.817,15.093,14.917
33.9,-115,14.853,15.075,14.812
33.9,-114.9,14.88,15.06,14.708
33.9,-114.8,14.926,15.047,14.603
33.9,-114.7,14.974,15.034,14.496
33.9,-114.6,14.981,15.022,14.391
33.9,-114.5,14.931,15.01,14.289
33.9,-114.4,14.951,15,14.19
33.9,-114.3,14.998,14.99,14.095
33.9,-114.2,14.944,14.981,14.009
33.9,-114.1,14.911,14.972,13.932
33.9,-114,14.536,14.964,13.859
33.9,-113.9,-1000,14.957,13.789
33.9,-113.8,-1000,14.95,13.72
33.9,-113.7,-1000,14.944,13.65
33.9,-113.6,-1000,14.938,13.58
33.9,-113.5,-1000,14.928,13.506
33.9,-113.4,-1000,14.843,13.426
33.9,-113.3,-1000,14.729,13.339
34,-121.3,15.05,14.737,14.117
34,-121.2,15.024,14.579,14.256
34,-121.1,15.021,14.617,14.411
34,-121,15.034,14.668,14.567
34,-120.9,15.04,14.696,14.745
34,-120.8,15.081,14.714,14.968
34,-120.7,15.115,14.731,15.102
34,-120.6,15.076,14.749,15.171
34,-120.5,14.872,14.77,15.116
34,-120.4,14.717,14.794,14.979
34,-120.3,14.648,14.819,15.089
34,-120.2,14.548,14.847,14.935
34,-120.1,14.751,14.876,14.804
34,-120,14.616,14.905,14.901
34,-119.9,14.977,14.935,15.092
34,-119.8,14.744,14.964,14.896
34,-119.7,14.734,14.992,14.423
34,-119.6,14.741,15.02,14.485
34,-119.5,14.848,15.044,15.248
34,-119.4,14.634,15.064,15.457
34,-119.3,15.03,15.08,15.542
34,-119.2,14.971,15.092,15.38
34,-119.1,15.181,15.098,15.019
34,-119,14.548,15.099,14.833
34,-118.9,14.811,15.094,14.79
34,-118.8,15.001,15.084,14.825
34,-118.7,15.007,15.068,14.648
34,-118.6,15.283,15.047,15.653
34,-118.5,15.397,15.019,15.669
34,-118.4,15.38,14.986,15.622
34,-118.3,14.642,14.948,15.524
34,-118.2,15.173,14.908,14.999
34,-118.1,15.474,14.874,15.091
34,-118,14.874,14.857,15.097
34,-117.9,14.542,14.877,14.907
34,-117.8,15.115,14.932,14.971
34,-117.7,14.956,14.998,14.831
34,-117.6,15.242,15.058,15.175
34,-117.5,15.339,15.111,15.177
34,-117.4,15.379,15.155,15.325
34,-117.3,15.511,15.188,15.404
34,-117.2,15.895,15.129,15.162
34,-117.1,15.891,15.146,15.625
34,-117,14.968,15.108,15.36
34,-116.9,14.774,15.019,15.36
34,-116.8,15.418,15.058,15.532
34,-116.7,15.552,15.16,15.723
34,-116.6,15.515,15.26,15.882
34,-116.5,15.543,15.536,15.811
34,-116.4,15.339,15.536,15.398
34,-116.3,14.905,15.527,15.398
34,-116.2,14.996,15.484,15.336
34,-116.1,15.508,15.421,15.331
34,-116,15.282,15.364,15.259
34,-115.9,15.228,15.328,15.129
34,-115.8,15.323,15.301,15.067
34,-115.7,15.233,15.269,15.004
34,-115.6,15.423,15.232,15.081
34,-115.5,15.137,15.192,15.051
34,-115.4,15.097,15.152,15.057
34,-115.3,14.872,15.117,15.004
34,-115.2,14.694,15.087,14.922
34,-115.1,14.797,15.064,14.832
34,-115,14.844,15.045,14.746
34,-114.9,14.884,15.029,14.659
34,-114.8,14.928,15.016,14.569
34,-114.7,14.953,15.004,14.474
34,-114.6,14.961,14.994,14.383
34,-114.5,14.951,14.984,14.293
34,-114.4,14.952,14.975,14.205
34,-114.3,14.889,14.967,14.121
34,-114.2,14.927,14.959,14.042
34,-114.1,14.912,14.952,13.968
34,-114,14.852,14.946,13.896
34,-113.9,-1000,14.94,13.826
34,-113.8,-1000,14.934,13.758
34,-113.7,-1000,14.928,13.69
34,-113.6,-1000,14.922,13.623
34,-113.5,-1000,14.915,13.553
34,-113.4,-1000,14.87,13.481
34,-113.3,-1000,14.794,13.404
34,-113.2,-1000,14.677,13.321
34.1,-121.4,15.005,14.732,14.128
34.1,-121.3,15,14.584,14.245
34.1,-121.2,14.976,14.607,14.39
34.1,-121.1,14.939,14.651,14.56
34.1,-121,14.959,14.678,14.75
34.1,-120.9,14.987,14.694,14.963
34.1,-120.8,15.008,14.711,15.16
34.1,-120.7,15.067,14.729,15.265
34.1,-120.6,15.23,14.751,15.271
